date,store_id,product_category,sales,promotion,holiday
2023-07-03,store_1,Clothing,6355,0,0
2023-07-03,store_1,Grocery,3964,0,0
2023-07-03,store_1,Home,5139,0,0
2023-07-03,store_1,Beauty,5457,0,0
2023-07-03,store_2,Electronics,8997,0,0
2023-07-03,store_2,Clothing,5296,0,0
2023-07-03,store_2,Grocery,3165,0,0
2023-07-03,store_2,Home,5855,0,0
2023-07-03,store_2,Beauty,5536,0,0
2023-07-03,store_3,Electronics,6827,0,0
2023-07-03,store_3,Clothing,5237,0,0
2023-07-03,store_3,Grocery,4072,0,0
2023-07-03,store_3,Home,5670,0,0
2023-07-03,store_3,Beauty,4547,0,0
2023-07-03,store_4,Electronics,8532,0,0
2023-07-03,store_4,Clothing,3798,0,0
2023-07-03,store_4,Grocery,3915,0,0
2023-07-03,store_4,Home,6699,0,0
2023-07-03,store_4,Beauty,3928,0,0
2023-07-03,store_5,Electronics,7562,0,0
2023-07-03,store_5,Clothing,4421,0,0
2023-07-03,store_5,Grocery,3499,0,0
2023-07-03,store_5,Home,7913,1,0
2023-07-03,store_5,Beauty,3989,0,0
2023-07-03,store_6,Electronics,6987,0,0
2023-07-03,store_6,Clothing,3891,0,0
2023-07-03,store_6,Grocery,2816,0,0
2023-07-03,store_6,Home,5015,0,0
2023-07-03,store_6,Beauty,4388,0,0
2023-07-03,store_7,Electronics,5889,0,0
2023-07-03,store_7,Clothing,4968,0,0
2023-07-03,store_7,Grocery,3307,0,0
2023-07-03,store_7,Home,5854,0,0
2023-07-03,store_7,Beauty,6128,0,0
2023-07-03,store_8,Electronics,8955,0,0
2023-07-03,store_8,Clothing,5781,0,0
2023-07-03,store_8,Grocery,4576,0,0
2023-07-03,store_8,Home,4900,0,0
2023-07-03,store_8,Beauty,5741,0,0
2023-07-03,store_9,Electronics,7072,0,0
2023-07-03,store_9,Clothing,5043,0,0
2023-07-03,store_9,Grocery,3385,0,0
2023-07-03,store_9,Home,7187,0,0
2023-07-03,store_9,Beauty,4846,0,0
2023-07-03,store_10,Electronics,7367,0,0
2023-07-03,store_10,Clothing,4821,0,0
2023-07-03,store_10,Grocery,3818,0,0
2023-07-03,store_10,Home,5813,0,0
2023-07-03,store_10,Beauty,3615,0,0
2023-07-04,store_1,Electronics,22449,1,1
2023-07-04,store_1,Clothing,12429,1,1
2023-07-04,store_1,Grocery,9682,1,1
2023-07-04,store_1,Home,10629,0,1
2023-07-04,store_1,Beauty,7608,0,1
2023-07-04,store_2,Electronics,12798,0,1
2023-07-04,store_2,Clothing,7694,0,1
2023-07-04,store_2,Grocery,7293,0,1
2023-07-04,store_2,Home,10666,0,1
2023-07-04,store_2,Beauty,8930,0,1
2023-07-04,store_3,Electronics,16929,0,1
2023-07-04,store_3,Clothing,9069,0,1
2023-07-04,store_3,Grocery,8744,0,1
2023-07-04,store_3,Home,10852,0,1
2023-07-04,store_3,Beauty,8215,1,1
2023-07-04,store_4,Electronics,11801,0,1
2023-07-04,store_4,Clothing,8448,0,1
2023-07-04,store_4,Grocery,7554,0,1
2023-07-04,store_4,Home,8244,0,1
2023-07-04,store_4,Beauty,10239,1,1
2023-07-04,store_5,Electronics,14306,0,1
2023-07-04,store_5,Clothing,11263,0,1
2023-07-04,store_5,Grocery,7840,1,1
2023-07-04,store_5,Home,13106,0,1
2023-07-04,store_5,Beauty,9434,0,1
2023-07-04,store_6,Electronics,16773,0,1
2023-07-04,store_6,Clothing,7570,0,1
2023-07-04,store_6,Grocery,11437,1,1
2023-07-04,store_6,Home,9808,0,1
2023-07-04,store_6,Beauty,8411,0,1
2023-07-04,store_7,Electronics,12785,0,1
2023-07-04,store_7,Clothing,8029,0,1
2023-07-04,store_7,Grocery,6094,0,1
2023-07-04,store_7,Home,12485,0,1
2023-07-04,store_7,Beauty,7127,0,1
2023-07-04,store_8,Electronics,12982,0,1
2023-07-04,store_8,Clothing,6846,0,1
2023-07-04,store_8,Grocery,7490,0,1
2023-07-04,store_8,Home,8136,0,1
2023-07-04,store_8,Beauty,7792,0,1
2023-07-04,store_9,Electronics,13281,0,1
2023-07-04,store_9,Clothing,9011,0,1
2023-07-04,store_9,Grocery,9019,0,1
2023-07-04,store_9,Home,12763,0,1
2023-07-04,store_9,Beauty,9672,0,1
2023-07-04,store_10,Electronics,21784,1,1
2023-07-04,store_10,Clothing,10070,0,1
2023-07-04,store_10,Grocery,7330,0,1
2023-07-04,store_10,Home,9822,0,1
2023-07-04,store_10,Beauty,6830,0,1
2023-07-05,store_1,Electronics,8856,0,0
2023-07-05,store_1,Clothing,10368,1,0
2023-07-05,store_1,Grocery,5183,0,0
2023-07-05,store_1,Home,12022,1,0
2023-07-05,store_1,Beauty,6118,0,0
2023-07-05,store_2,Electronics,13960,1,0
2023-07-05,store_2,Clothing,6568,0,0
2023-07-05,store_2,Grocery,5921,0,0
2023-07-05,store_2,Home,8524,0,0
2023-07-05,store_2,Beauty,5107,0,0
2023-07-05,store_3,Electronics,12885,1,0
2023-07-05,store_3,Clothing,8462,0,0
2023-07-05,store_3,Grocery,5441,0,0
2023-07-05,store_3,Home,6361,0,0
2023-07-05,store_3,Beauty,5366,0,0
2023-07-05,store_4,Electronics,7506,0,0
2023-07-05,store_4,Clothing,6718,0,0
2023-07-05,store_4,Grocery,3621,0,0
2023-07-05,store_4,Home,7922,0,0
2023-07-05,store_4,Beauty,6278,1,0
2023-07-05,store_5,Electronics,7172,0,0
2023-07-05,store_5,Clothing,5723,0,0
2023-07-05,store_5,Grocery,5199,0,0
2023-07-05,store_5,Home,7079,0,0
2023-07-05,store_5,Beauty,5451,0,0
2023-07-05,store_6,Electronics,8688,0,0
2023-07-05,store_6,Clothing,6559,0,0
2023-07-05,store_6,Grocery,4972,0,0
2023-07-05,store_6,Home,6068,0,0
2023-07-05,store_6,Beauty,5504,0,0
2023-07-05,store_7,Electronics,7758,0,0
2023-07-05,store_7,Clothing,5321,0,0
2023-07-05,store_7,Grocery,5072,0,0
2023-07-05,store_7,Home,10495,1,0
2023-07-05,store_7,Beauty,4835,0,0
2023-07-05,store_8,Electronics,8109,0,0
2023-07-05,store_8,Clothing,4835,0,0
2023-07-05,store_8,Grocery,4577,0,0
2023-07-05,store_8,Home,8069,0,0
2023-07-05,store_8,Beauty,5673,0,0
2023-07-05,store_9,Electronics,9697,0,0
2023-07-05,store_9,Clothing,4921,0,0
2023-07-05,store_9,Grocery,4740,0,0
2023-07-05,store_9,Home,8228,0,0
2023-07-05,store_9,Beauty,5116,0,0
2023-07-05,store_10,Electronics,10720,0,0
2023-07-05,store_10,Clothing,4603,0,0
2023-07-05,store_10,Grocery,4265,0,0
2023-07-05,store_10,Home,8057,0,0
2023-07-05,store_10,Beauty,7177,0,0
2023-07-06,store_1,Electronics,8502,0,0
2023-07-06,store_1,Clothing,4902,0,0
2023-07-06,store_1,Grocery,3156,0,0
2023-07-06,store_1,Home,5200,0,0
2023-07-06,store_1,Beauty,4590,0,0
2023-07-06,store_2,Electronics,8504,0,0
2023-07-06,store_2,Clothing,5821,0,0
2023-07-06,store_2,Grocery,5067,0,0
2023-07-06,store_2,Home,7069,0,0
2023-07-06,store_2,Beauty,4683,0,0
2023-07-06,store_3,Electronics,8247,0,0
2023-07-06,store_3,Clothing,6337,0,0
2023-07-06,store_3,Grocery,5104,0,0
2023-07-06,store_3,Home,6673,0,0
2023-07-06,store_3,Beauty,5555,0,0
2023-07-06,store_4,Electronics,6918,0,0
2023-07-06,store_4,Clothing,6576,1,0
2023-07-06,store_4,Grocery,3291,0,0
2023-07-06,store_4,Home,6150,0,0
2023-07-06,store_4,Beauty,4710,0,0
2023-07-06,store_5,Electronics,7027,0,0
2023-07-06,store_5,Clothing,4795,0,0
2023-07-06,store_5,Grocery,4464,0,0
2023-07-06,store_5,Home,5709,0,0
2023-07-06,store_5,Beauty,5139,0,0
2023-07-06,store_6,Electronics,7556,0,0
2023-07-06,store_6,Clothing,5040,0,0
2023-07-06,store_6,Grocery,4098,0,0
2023-07-06,store_6,Home,8066,0,0
2023-07-06,store_6,Beauty,6313,1,0
2023-07-06,store_7,Electronics,11598,0,0
2023-07-06,store_7,Clothing,5160,0,0
2023-07-06,store_7,Grocery,3648,0,0
2023-07-06,store_7,Home,5900,0,0
2023-07-06,store_7,Beauty,5179,0,0
2023-07-06,store_8,Electronics,8912,0,0
2023-07-06,store_8,Clothing,6050,0,0
2023-07-06,store_8,Grocery,3729,0,0
2023-07-06,store_8,Home,6506,0,0
2023-07-06,store_8,Beauty,4624,1,0
2023-07-06,store_9,Electronics,8671,0,0
2023-07-06,store_9,Clothing,6043,1,0
2023-07-06,store_9,Grocery,3815,0,0
2023-07-06,store_9,Home,7535,0,0
2023-07-06,store_9,Beauty,3974,0,0
2023-07-06,store_10,Electronics,9300,0,0
2023-07-06,store_10,Clothing,4774,0,0
2023-07-06,store_10,Grocery,3918,0,0
2023-07-06,store_10,Home,7310,0,0
2023-07-06,store_10,Beauty,5921,0,0
2023-07-07,store_1,Electronics,5662,0,0
2023-07-07,store_1,Clothing,4160,0,0
2023-07-07,store_1,Grocery,2857,0,0
2023-07-07,store_1,Home,4550,0,0
2023-07-07,store_1,Beauty,4054,0,0
2023-07-07,store_2,Electronics,5520,0,0
2023-07-07,store_2,Clothing,7272,1,0
2023-07-07,store_2,Grocery,3830,0,0
2023-07-07,store_2,Home,8018,1,0
2023-07-07,store_2,Beauty,4092,1,0
2023-07-07,store_3,Electronics,7373,0,0
2023-07-07,store_3,Clothing,4481,0,0
2023-07-07,store_3,Grocery,4144,0,0
2023-07-07,store_3,Home,6183,0,0
2023-07-07,store_3,Beauty,3428,0,0
2023-07-07,store_4,Electronics,6521,0,0
2023-07-07,store_4,Clothing,4109,0,0
2023-07-07,store_4,Grocery,3218,0,0
2023-07-07,store_4,Home,5594,0,0
2023-07-07,store_4,Beauty,3944,0,0
2023-07-07,store_5,Electronics,5822,0,0
2023-07-07,store_5,Clothing,3815,0,0
2023-07-07,store_5,Grocery,3329,0,0
2023-07-07,store_5,Home,4389,0,0
2023-07-07,store_5,Beauty,3766,0,0
2023-07-07,store_6,Electronics,6308,0,0
2023-07-07,store_6,Clothing,4206,0,0
2023-07-07,store_6,Grocery,3916,0,0
2023-07-07,store_6,Home,4555,0,0
2023-07-07,store_6,Beauty,4304,0,0
2023-07-07,store_7,Electronics,5639,0,0
2023-07-07,store_7,Clothing,5039,0,0
2023-07-07,store_7,Grocery,2966,0,0
2023-07-07,store_7,Home,4328,0,0
2023-07-07,store_7,Beauty,2966,0,0
2023-07-07,store_8,Electronics,6378,0,0
2023-07-07,store_8,Clothing,6662,1,0
2023-07-07,store_8,Grocery,2881,0,0
2023-07-07,store_8,Home,4746,0,0
2023-07-07,store_8,Beauty,2468,0,0
2023-07-07,store_9,Electronics,5536,0,0
2023-07-07,store_9,Clothing,4117,0,0
2023-07-07,store_9,Grocery,4709,1,0
2023-07-07,store_9,Home,4790,0,0
2023-07-07,store_9,Beauty,3867,0,0
2023-07-07,store_10,Electronics,4469,0,0
2023-07-07,store_10,Clothing,4588,0,0
2023-07-07,store_10,Grocery,3528,0,0
2023-07-07,store_10,Home,5564,0,0
2023-07-07,store_10,Beauty,3315,0,0
2023-07-08,store_1,Electronics,6743,1,0
2023-07-08,store_1,Clothing,3512,0,0
2023-07-08,store_1,Grocery,2031,0,0
2023-07-08,store_1,Home,3987,0,0
2023-07-08,store_1,Beauty,3121,0,0
2023-07-08,store_2,Electronics,4116,0,0
2023-07-08,store_2,Clothing,3811,1,0
2023-07-08,store_2,Grocery,3474,0,0
2023-07-08,store_2,Home,4601,0,0
2023-07-08,store_2,Beauty,2222,0,0
2023-07-08,store_3,Electronics,5265,0,0
2023-07-08,store_3,Clothing,2790,0,0
2023-07-08,store_3,Grocery,2970,0,0
2023-07-08,store_3,Home,3778,0,0
2023-07-08,store_3,Beauty,2724,0,0
2023-07-08,store_4,Electronics,7572,1,0
2023-07-08,store_4,Clothing,4100,1,0
2023-07-08,store_4,Grocery,2211,0,0
2023-07-08,store_4,Home,2940,0,0
2023-07-08,store_4,Beauty,2608,0,0
2023-07-08,store_5,Electronics,4093,0,0
2023-07-08,store_5,Clothing,3052,0,0
2023-07-08,store_5,Grocery,2591,1,0
2023-07-08,store_5,Home,3654,0,0
2023-07-08,store_5,Beauty,2843,0,0
2023-07-08,store_6,Electronics,6154,1,0
2023-07-08,store_6,Clothing,3792,0,0
2023-07-08,store_6,Grocery,2386,0,0
2023-07-08,store_6,Home,5523,1,0
2023-07-08,store_6,Beauty,3026,0,0
2023-07-08,store_7,Electronics,7284,1,0
2023-07-08,store_7,Clothing,4144,0,0
2023-07-08,store_7,Grocery,2487,0,0
2023-07-08,store_7,Home,4654,0,0
2023-07-08,store_7,Beauty,2774,0,0
2023-07-08,store_8,Electronics,4418,0,0
2023-07-08,store_8,Clothing,3907,0,0
2023-07-08,store_8,Grocery,3232,0,0
2023-07-08,store_8,Home,4479,0,0
2023-07-08,store_8,Beauty,3649,0,0
2023-07-08,store_9,Electronics,4272,0,0
2023-07-08,store_9,Clothing,3740,0,0
2023-07-08,store_9,Grocery,2777,0,0
2023-07-08,store_9,Home,3664,0,0
2023-07-08,store_9,Beauty,3778,1,0
2023-07-08,store_10,Electronics,5766,0,0
2023-07-08,store_10,Clothing,3272,0,0
2023-07-08,store_10,Grocery,2658,1,0
2023-07-08,store_10,Home,2818,0,0
2023-07-08,store_10,Beauty,3101,0,0
2023-07-09,store_1,Electronics,6089,0,0
2023-07-09,store_1,Clothing,3960,0,0
2023-07-09,store_1,Grocery,2893,0,0
2023-07-09,store_1,Home,4357,0,0
2023-07-09,store_1,Beauty,3269,0,0
2023-07-09,store_2,Electronics,5514,0,0
2023-07-09,store_2,Clothing,4132,0,0
2023-07-09,store_2,Grocery,2917,0,0
2023-07-09,store_2,Home,4373,0,0
2023-07-09,store_2,Beauty,3655,0,0
2023-07-09,store_3,Electronics,6588,0,0
2023-07-09,store_3,Clothing,2713,0,0
2023-07-09,store_3,Grocery,2753,0,0
2023-07-09,store_3,Home,5922,1,0
2023-07-09,store_3,Beauty,3998,0,0
2023-07-09,store_4,Electronics,5725,0,0
2023-07-09,store_4,Clothing,3885,0,0
2023-07-09,store_4,Grocery,3080,0,0
2023-07-09,store_4,Home,3957,0,0
2023-07-09,store_4,Beauty,2011,0,0
2023-07-09,store_5,Electronics,4568,0,0
2023-07-09,store_5,Clothing,4062,0,0
2023-07-09,store_5,Grocery,2367,0,0
2023-07-09,store_5,Home,4339,0,0
2023-07-09,store_5,Beauty,3333,0,0
2023-07-09,store_6,Electronics,5031,0,0
2023-07-09,store_6,Clothing,3915,0,0
2023-07-09,store_6,Grocery,2420,0,0
2023-07-09,store_6,Home,3657,0,0
2023-07-09,store_6,Beauty,3390,0,0
2023-07-09,store_7,Electronics,5794,0,0
2023-07-09,store_7,Clothing,3639,0,0
2023-07-09,store_7,Grocery,2461,0,0
2023-07-09,store_7,Home,3766,0,0
2023-07-09,store_7,Beauty,2994,0,0
2023-07-09,store_8,Electronics,4567,0,0
2023-07-09,store_8,Clothing,3991,0,0
2023-07-09,store_8,Grocery,3180,0,0
2023-07-09,store_8,Home,4065,0,0
2023-07-09,store_8,Beauty,3470,0,0
2023-07-09,store_9,Electronics,6689,1,0
2023-07-09,store_9,Clothing,4371,0,0
2023-07-09,store_9,Grocery,4647,1,0
2023-07-09,store_9,Home,3076,0,0
2023-07-09,store_9,Beauty,2765,0,0
2023-07-09,store_10,Electronics,5346,0,0
2023-07-09,store_10,Clothing,4145,0,0
2023-07-09,store_10,Grocery,2654,0,0
2023-07-09,store_10,Home,3369,0,0
2023-07-09,store_10,Beauty,2652,0,0
2023-07-10,store_1,Electronics,6837,0,0
2023-07-10,store_1,Clothing,5823,0,0
2023-07-10,store_1,Grocery,4037,0,0
2023-07-10,store_1,Home,5432,0,0
2023-07-10,store_1,Beauty,5354,0,0
2023-07-10,store_2,Electronics,5395,0,0
2023-07-10,store_2,Clothing,5198,0,0
2023-07-10,store_2,Grocery,3634,0,0
2023-07-10,store_2,Home,5233,0,0
2023-07-10,store_2,Beauty,3236,0,0
2023-07-10,store_3,Electronics,5113,0,0
2023-07-10,store_3,Clothing,4732,0,0
2023-07-10,store_3,Grocery,4020,0,0
2023-07-10,store_3,Home,5052,0,0
2023-07-10,store_3,Beauty,3549,0,0
2023-07-10,store_4,Electronics,6869,0,0
2023-07-10,store_4,Clothing,3913,0,0
2023-07-10,store_4,Grocery,4213,0,0
2023-07-10,store_4,Home,6066,0,0
2023-07-10,store_4,Beauty,3925,0,0
2023-07-10,store_5,Electronics,7279,0,0
2023-07-10,store_5,Clothing,5513,0,0
2023-07-10,store_5,Grocery,3924,0,0
2023-07-10,store_5,Home,5467,0,0
2023-07-10,store_5,Beauty,3750,0,0
2023-07-10,store_6,Electronics,6452,0,0
2023-07-10,store_6,Clothing,6030,0,0
2023-07-10,store_6,Grocery,5912,1,0
2023-07-10,store_6,Home,5278,0,0
2023-07-10,store_6,Beauty,3604,0,0
2023-07-10,store_7,Electronics,7983,0,0
2023-07-10,store_7,Clothing,4550,0,0
2023-07-10,store_7,Grocery,3028,0,0
2023-07-10,store_7,Home,7883,1,0
2023-07-10,store_7,Beauty,4427,0,0
2023-07-10,store_8,Electronics,9184,1,0
2023-07-10,store_8,Clothing,4359,0,0
2023-07-10,store_8,Grocery,3885,1,0
2023-07-10,store_8,Home,6125,0,0
2023-07-10,store_8,Beauty,4152,0,0
2023-07-10,store_9,Electronics,7677,0,0
2023-07-10,store_9,Clothing,4410,0,0
2023-07-10,store_9,Grocery,2999,0,0
2023-07-10,store_9,Home,5270,0,0
2023-07-10,store_9,Beauty,4400,0,0
2023-07-10,store_10,Electronics,6574,0,0
2023-07-10,store_10,Clothing,3489,0,0
2023-07-10,store_10,Grocery,4724,0,0
2023-07-10,store_10,Home,6391,0,0
2023-07-10,store_10,Beauty,4484,0,0
2023-07-11,store_1,Electronics,9930,0,0
2023-07-11,store_1,Clothing,5685,0,0
2023-07-11,store_1,Grocery,5942,0,0
2023-07-11,store_1,Home,6198,0,0
2023-07-11,store_1,Beauty,3727,0,0
2023-07-11,store_2,Electronics,8913,0,0
2023-07-11,store_2,Clothing,3810,0,0
2023-07-11,store_2,Grocery,3681,0,0
2023-07-11,store_2,Home,5689,0,0
2023-07-11,store_2,Beauty,5512,0,0
2023-07-11,store_3,Electronics,7777,0,0
2023-07-11,store_3,Clothing,6405,0,0
2023-07-11,store_3,Grocery,3672,0,0
2023-07-11,store_3,Home,6071,0,0
2023-07-11,store_3,Beauty,4713,0,0
2023-07-11,store_4,Electronics,5725,0,0
2023-07-11,store_4,Clothing,4438,0,0
2023-07-11,store_4,Grocery,3966,0,0
2023-07-11,store_4,Home,5518,0,0
2023-07-11,store_4,Beauty,7795,1,0
2023-07-11,store_5,Electronics,8974,0,0
2023-07-11,store_5,Clothing,4664,0,0
2023-07-11,store_5,Grocery,5090,0,0
2023-07-11,store_5,Home,6749,0,0
2023-07-11,store_5,Beauty,4746,1,0
2023-07-11,store_6,Electronics,8851,0,0
2023-07-11,store_6,Clothing,6895,0,0
2023-07-11,store_6,Grocery,4880,0,0
2023-07-11,store_6,Home,6639,0,0
2023-07-11,store_6,Beauty,4715,0,0
2023-07-11,store_7,Electronics,6341,0,0
2023-07-11,store_7,Clothing,5443,0,0
2023-07-11,store_7,Grocery,4467,0,0
2023-07-11,store_7,Home,5015,0,0
2023-07-11,store_7,Beauty,4597,0,0
2023-07-11,store_8,Electronics,6377,0,0
2023-07-11,store_8,Clothing,4886,0,0
2023-07-11,store_8,Grocery,5151,0,0
2023-07-11,store_8,Home,6953,0,0
2023-07-11,store_8,Beauty,4782,0,0
2023-07-11,store_9,Electronics,8947,0,0
2023-07-11,store_9,Clothing,5662,0,0
2023-07-11,store_9,Grocery,4317,0,0
2023-07-11,store_9,Home,7560,0,0
2023-07-11,store_9,Beauty,4358,0,0
2023-07-11,store_10,Electronics,13201,1,0
2023-07-11,store_10,Clothing,4370,0,0
2023-07-11,store_10,Grocery,3431,0,0
2023-07-11,store_10,Home,6171,0,0
2023-07-11,store_10,Beauty,5492,0,0
2023-07-12,store_1,Electronics,8342,0,0
2023-07-12,store_1,Clothing,5645,0,0
2023-07-12,store_1,Grocery,5911,0,0
2023-07-12,store_1,Home,5934,0,0
2023-07-12,store_1,Beauty,5988,0,0
2023-07-12,store_2,Electronics,8235,0,0
2023-07-12,store_2,Clothing,5045,0,0
2023-07-12,store_2,Grocery,6363,1,0
2023-07-12,store_2,Home,6400,0,0
2023-07-12,store_2,Beauty,6059,0,0
2023-07-12,store_3,Electronics,8303,0,0
2023-07-12,store_3,Clothing,6286,0,0
2023-07-12,store_3,Grocery,4639,0,0
2023-07-12,store_3,Home,7536,0,0
2023-07-12,store_3,Beauty,6333,1,0
2023-07-12,store_4,Electronics,10218,0,0
2023-07-12,store_4,Clothing,6698,0,0
2023-07-12,store_4,Grocery,6591,1,0
2023-07-12,store_4,Home,6594,0,0
2023-07-12,store_4,Beauty,5206,0,0
2023-07-12,store_5,Electronics,9363,0,0
2023-07-12,store_5,Clothing,5803,0,0
2023-07-12,store_5,Grocery,5161,0,0
2023-07-12,store_5,Home,6434,1,0
2023-07-12,store_5,Beauty,3926,0,0
2023-07-12,store_6,Electronics,7004,0,0
2023-07-12,store_6,Clothing,5614,0,0
2023-07-12,store_6,Grocery,4473,0,0
2023-07-12,store_6,Home,6249,0,0
2023-07-12,store_6,Beauty,5292,0,0
2023-07-12,store_7,Electronics,6964,0,0
2023-07-12,store_7,Clothing,5435,0,0
2023-07-12,store_7,Grocery,5477,0,0
2023-07-12,store_7,Home,9216,0,0
2023-07-12,store_7,Beauty,6000,0,0
2023-07-12,store_8,Electronics,9468,0,0
2023-07-12,store_8,Clothing,4482,0,0
2023-07-12,store_8,Grocery,4864,0,0
2023-07-12,store_8,Home,7965,0,0
2023-07-12,store_8,Beauty,5891,0,0
2023-07-12,store_9,Electronics,9242,0,0
2023-07-12,store_9,Clothing,6538,1,0
2023-07-12,store_9,Grocery,3468,0,0
2023-07-12,store_9,Home,6785,0,0
2023-07-12,store_9,Beauty,4411,0,0
2023-07-12,store_10,Electronics,10137,0,0
2023-07-12,store_10,Clothing,5008,0,0
2023-07-12,store_10,Grocery,5177,0,0
2023-07-12,store_10,Home,6373,0,0
2023-07-12,store_10,Beauty,5828,0,0
2023-07-13,store_1,Electronics,6842,0,0
2023-07-13,store_1,Clothing,6350,0,0
2023-07-13,store_1,Grocery,4313,0,0
2023-07-13,store_1,Home,6052,0,0
2023-07-13,store_1,Beauty,4804,0,0
2023-07-13,store_2,Electronics,6918,0,0
2023-07-13,store_2,Clothing,5183,0,0
2023-07-13,store_2,Grocery,2941,0,0
2023-07-13,store_2,Home,7037,0,0
2023-07-13,store_2,Beauty,3975,0,0
2023-07-13,store_3,Electronics,9956,1,0
2023-07-13,store_3,Clothing,4801,1,0
2023-07-13,store_3,Grocery,3580,0,0
2023-07-13,store_3,Home,6185,0,0
2023-07-13,store_3,Beauty,5095,0,0
2023-07-13,store_4,Electronics,9207,0,0
2023-07-13,store_4,Clothing,5438,0,0
2023-07-13,store_4,Grocery,4415,0,0
2023-07-13,store_4,Home,10119,1,0
2023-07-13,store_4,Beauty,4878,0,0
2023-07-13,store_5,Electronics,8878,0,0
2023-07-13,store_5,Clothing,4281,0,0
2023-07-13,store_5,Grocery,3843,0,0
2023-07-13,store_5,Home,5375,0,0
2023-07-13,store_5,Beauty,4397,0,0
2023-07-13,store_6,Electronics,6183,0,0
2023-07-13,store_6,Clothing,5290,0,0
2023-07-13,store_6,Grocery,4443,1,0
2023-07-13,store_6,Home,4884,0,0
2023-07-13,store_6,Beauty,4499,0,0
2023-07-13,store_7,Electronics,7457,0,0
2023-07-13,store_7,Clothing,4620,0,0
2023-07-13,store_7,Grocery,3696,0,0
2023-07-13,store_7,Home,6672,0,0
2023-07-13,store_7,Beauty,5502,0,0
2023-07-13,store_8,Electronics,5874,0,0
2023-07-13,store_8,Clothing,5479,0,0
2023-07-13,store_8,Grocery,5132,0,0
2023-07-13,store_8,Home,5558,0,0
2023-07-13,store_8,Beauty,5682,1,0
2023-07-13,store_9,Electronics,6216,0,0
2023-07-13,store_9,Clothing,3916,0,0
2023-07-13,store_9,Grocery,4865,0,0
2023-07-13,store_9,Home,6075,0,0
2023-07-13,store_9,Beauty,3677,0,0
2023-07-13,store_10,Electronics,8885,0,0
2023-07-13,store_10,Clothing,4950,0,0
2023-07-13,store_10,Grocery,3203,0,0
2023-07-13,store_10,Home,7131,0,0
2023-07-13,store_10,Beauty,3513,0,0
2023-07-14,store_1,Electronics,5659,0,0
2023-07-14,store_1,Clothing,2752,0,0
2023-07-14,store_1,Grocery,2794,0,0
2023-07-14,store_1,Home,4542,0,0
2023-07-14,store_1,Beauty,2339,0,0
2023-07-14,store_2,Electronics,4712,0,0
2023-07-14,store_2,Clothing,2859,0,0
2023-07-14,store_2,Grocery,2523,0,0
2023-07-14,store_2,Home,4149,0,0
2023-07-14,store_2,Beauty,2751,0,0
2023-07-14,store_3,Electronics,4566,0,0
2023-07-14,store_3,Clothing,4407,0,0
2023-07-14,store_3,Grocery,3267,0,0
2023-07-14,store_3,Home,5105,0,0
2023-07-14,store_3,Beauty,4144,0,0
2023-07-14,store_4,Electronics,5245,0,0
2023-07-14,store_4,Clothing,3879,0,0
2023-07-14,store_4,Grocery,2851,0,0
2023-07-14,store_4,Home,4654,0,0
2023-07-14,store_4,Beauty,2908,0,0
2023-07-14,store_5,Electronics,4234,0,0
2023-07-14,store_5,Clothing,4106,0,0
2023-07-14,store_5,Grocery,3691,0,0
2023-07-14,store_5,Home,4864,0,0
2023-07-14,store_5,Beauty,5105,1,0
2023-07-14,store_6,Electronics,6924,0,0
2023-07-14,store_6,Clothing,4045,0,0
2023-07-14,store_6,Grocery,2638,0,0
2023-07-14,store_6,Home,4410,0,0
2023-07-14,store_6,Beauty,3980,0,0
2023-07-14,store_7,Electronics,5500,0,0
2023-07-14,store_7,Clothing,4597,0,0
2023-07-14,store_7,Grocery,3010,0,0
2023-07-14,store_7,Home,3743,0,0
2023-07-14,store_7,Beauty,2815,0,0
2023-07-14,store_8,Electronics,5149,0,0
2023-07-14,store_8,Clothing,4196,0,0
2023-07-14,store_8,Grocery,2789,0,0
2023-07-14,store_8,Home,3963,0,0
2023-07-14,store_8,Beauty,3765,0,0
2023-07-14,store_9,Electronics,6291,0,0
2023-07-14,store_9,Clothing,3377,0,0
2023-07-14,store_9,Grocery,3140,0,0
2023-07-14,store_9,Home,5062,0,0
2023-07-14,store_9,Beauty,3345,0,0
2023-07-14,store_10,Electronics,6396,0,0
2023-07-14,store_10,Clothing,3432,0,0
2023-07-14,store_10,Grocery,3233,0,0
2023-07-14,store_10,Home,4720,0,0
2023-07-14,store_10,Beauty,3124,0,0
2023-07-15,store_1,Electronics,4067,0,0
2023-07-15,store_1,Clothing,4269,1,0
2023-07-15,store_1,Grocery,2134,0,0
2023-07-15,store_1,Home,3608,0,0
2023-07-15,store_1,Beauty,1860,0,0
2023-07-15,store_2,Electronics,2926,0,0
2023-07-15,store_2,Clothing,2865,0,0
2023-07-15,store_2,Grocery,2140,0,0
2023-07-15,store_2,Home,4050,0,0
2023-07-15,store_2,Beauty,2192,0,0
2023-07-15,store_3,Electronics,5195,0,0
2023-07-15,store_3,Clothing,2759,0,0
2023-07-15,store_3,Grocery,2249,0,0
2023-07-15,store_3,Home,4258,0,0
2023-07-15,store_3,Beauty,2979,0,0
2023-07-15,store_4,Electronics,4846,0,0
2023-07-15,store_4,Clothing,2798,0,0
2023-07-15,store_4,Grocery,2718,0,0
2023-07-15,store_4,Home,3394,0,0
